date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-01-14T00:00:00.000Z,24.44,26.55,23.73,25.91,55343591,24.44,26.55,23.73,25.91,55343591,0,1
2021-01-15T00:00:00.000Z,22.39,23.67,21.85,23.1,33851090,22.39,23.67,21.85,23.1,33851090,0,1
2021-01-19T00:00:00.000Z,22.35,23.9299,22.04,23.82,28223735,22.35,23.9299,22.04,23.82,28223735,0,1
2021-01-20T00:00:00.000Z,19.27,21.38,17.59,21.11,45124116,19.27,21.38,17.59,21.11,45124116,0,1
2021-01-21T00:00:00.000Z,17.56,19.1,15.72,16.45,51838225,17.56,19.1,15.72,16.45,51838225,0,1
2021-01-22T00:00:00.000Z,18.3,19.85,17.95,18.77,41305224,18.3,19.85,17.95,18.77,41305224,0,1
2021-01-25T00:00:00.000Z,18.22,19.5652,17.45,19.5,24655898,18.22,19.5652,17.45,19.5,24655898,0,1
2021-01-26T00:00:00.000Z,18.6,19.59,17.01,17.5,29926829,18.6,19.59,17.01,17.5,29926829,0,1
2021-01-27T00:00:00.000Z,17.65,18.4299,16.48,17.09,17609069,17.65,18.4299,16.48,17.09,17609069,0,1
2021-01-28T00:00:00.000Z,19.9,21.96,17.16,18.39,39673487,19.9,21.96,17.16,18.39,39673487,0,1
2021-01-29T00:00:00.000Z,20.74,24.18,19.65,24.14,43378261,20.74,24.18,19.65,24.14,43378261,0,1
2021-02-01T00:00:00.000Z,20.74,21.16,19.35,20.58,17122646,20.74,21.16,19.35,20.58,17122646,0,1
2021-02-02T00:00:00.000Z,22.74,23.4091,20.3,21.39,23516790,22.74,23.4091,20.3,21.39,23516790,0,1
2021-02-03T00:00:00.000Z,23.67,24.96,22.8,23,26745792,23.67,24.96,22.8,23,26745792,0,1
2021-02-04T00:00:00.000Z,22.795,24.09,21.86,24,21042027,22.795,24.09,21.86,24,21042027,0,1
2021-02-05T00:00:00.000Z,22.52,23.89,21.9,23.1,16620831,22.52,23.89,21.9,23.1,16620831,0,1
2021-02-08T00:00:00.000Z,32.07,32.07,25.65,26.94,73091631,32.07,32.07,25.65,26.94,73091631,0,1
2021-02-09T00:00:00.000Z,37.59,39.74,33.53,35.51,56613492,37.59,39.74,33.53,35.51,56613492,0,1
2021-02-10T00:00:00.000Z,34.01,36.35,30.63,34.66,29766165,34.01,36.35,30.63,34.66,29766165,0,1
2021-02-11T00:00:00.000Z,37.27,41,36,38.3,38459738,37.27,41,36,38.3,38459738,0,1
2021-02-12T00:00:00.000Z,38.46,40.99,36.3129,37.89,31026274,38.46,40.99,36.3129,37.89,31026274,0,1
2021-02-16T00:00:00.000Z,43.56,45.26,41.25,41.96,29144014,43.56,45.26,41.25,41.96,29144014,0,1
2021-02-17T00:00:00.000Z,47.9,49.4069,43.65,46.03,33901574,47.9,49.4069,43.65,46.03,33901574,0,1
2021-02-18T00:00:00.000Z,40.98,47.72,40.72,44.18,24599806,40.98,47.72,40.72,44.18,24599806,0,1
2021-02-19T00:00:00.000Z,43.27,46.4,42.18,43.76,24234147,43.27,46.4,42.18,43.76,24234147,0,1
2021-02-22T00:00:00.000Z,37.11,41.489,36.6,37.05,20211891,37.11,41.489,36.6,37.05,20211891,0,1
2021-02-23T00:00:00.000Z,28.56,31.71,26.06,30.99,31753913,28.56,31.71,26.06,30.99,31753913,0,1
2021-02-24T00:00:00.000Z,33.41,36.54,31.1301,32.55,26774964,33.41,36.54,31.1301,32.55,26774964,0,1
2021-02-25T00:00:00.000Z,30.63,37.69,29.68,36.0739,23163147,30.63,37.69,29.68,36.0739,23163147,0,1
2021-02-26T00:00:00.000Z,30.15,32.35,28.2,28.552,20904345,30.15,32.35,28.2,28.552,20904345,0,1
2021-03-01T00:00:00.000Z,38.5,38.5,32.33,34.22,22963786,38.5,38.5,32.33,34.22,22963786,0,1
2021-03-02T00:00:00.000Z,34.89,40,34.67,40,17302454,34.89,40,34.67,40,17302454,0,1
2021-03-03T00:00:00.000Z,36.62,38.4535,34.83,38.11,18558709,36.62,38.4535,34.83,38.11,18558709,0,1
2021-03-04T00:00:00.000Z,32.01,36.1952,28.5,34.35,20974687,32.01,36.1952,28.5,34.35,20974687,0,1
2021-03-05T00:00:00.000Z,30.03,32.88,24.11,32.4,24275717,30.03,32.88,24.11,32.4,24275717,0,1
2021-03-08T00:00:00.000Z,28.51,32.45,28.01,31.498,16352345,28.51,32.45,28.01,31.498,16352345,0,1
2021-03-09T00:00:00.000Z,36.77,37.96,31.8301,32.02,27885055,36.77,37.96,31.8301,32.02,27885055,0,1
2021-03-10T00:00:00.000Z,38.19,40.55,36.3,39.4,24032818,38.19,40.55,36.3,39.4,24032818,0,1
2021-03-11T00:00:00.000Z,41.81,42.208,37.87,38.8969,19389218,41.81,42.208,37.87,38.8969,19389218,0,1
2021-03-12T00:00:00.000Z,40.7,43.6,37.5,37.77,15683410,40.7,43.6,37.5,37.77,15683410,0,1
2021-03-15T00:00:00.000Z,43.1,44.87,41,41.01,16102261,43.1,44.87,41,41.01,16102261,0,1
2021-03-16T00:00:00.000Z,38.36,42.19,37.08,41.59,14829452,38.36,42.19,37.08,41.59,14829452,0,1
2021-03-17T00:00:00.000Z,43.18,43.4,35,37.01,21192111,43.18,43.4,35,37.01,21192111,0,1
2021-03-18T00:00:00.000Z,41.56,45.91,40.71,41.9,22772546,41.56,45.91,40.71,41.9,22772546,0,1
2021-03-19T00:00:00.000Z,43.05,44.3,41.6002,42.31,18246669,43.05,44.3,41.6002,42.31,18246669,0,1
2021-03-22T00:00:00.000Z,39.99,43.23,39.13,42.97,16740591,39.99,43.23,39.13,42.97,16740591,0,1
2021-03-23T00:00:00.000Z,38.04,41.37,37.61,39.19,15570411,38.04,41.37,37.61,39.19,15570411,0,1
2021-03-24T00:00:00.000Z,34.04,40.59,33.64,40.02,14714118,34.04,40.59,33.64,40.02,14714118,0,1
2021-03-25T00:00:00.000Z,34.2,34.7,29.5701,29.84,17276021,34.2,34.7,29.5701,29.84,17276021,0,1
2021-03-26T00:00:00.000Z,36.09,36.19,33.8,34.75,10801912,36.09,36.19,33.8,34.75,10801912,0,1
2021-03-29T00:00:00.000Z,38.13,40.44,37.62,39.02,15161099,38.13,40.44,37.62,39.02,15161099,0,1
2021-03-30T00:00:00.000Z,44.14,44.35,38.55,39.3265,23344683,44.14,44.35,38.55,39.3265,23344683,0,1
2021-03-31T00:00:00.000Z,48.02,50.21,42.6,43.53,35148763,48.02,50.21,42.6,43.53,35148763,0,1
2021-04-01T00:00:00.000Z,48.85,51.76,47.31,48.88,20813172,48.85,51.76,47.31,48.88,20813172,0,1
2021-04-05T00:00:00.000Z,56.56,57.17,47.4,48.89,29046803,56.56,57.17,47.4,48.89,29046803,0,1
2021-04-06T00:00:00.000Z,52.45,57.75,51.22,56.685,21419496,52.45,57.75,51.22,56.685,21419496,0,1
2021-04-07T00:00:00.000Z,46.26,51.17,45.55,49.21,21233718,46.26,51.17,45.55,49.21,21233718,0,1
2021-04-08T00:00:00.000Z,49.82,52.1,48.47,48.7,22117833,49.82,52.1,48.47,48.7,22117833,0,1
2021-04-09T00:00:00.000Z,49,52.1109,46.85,51,20887495,49,52.1109,46.85,51,20887495,0,1
2021-04-12T00:00:00.000Z,50.07,54.5224,48.71,51.61,27398820,50.07,54.5224,48.71,51.61,27398820,0,1
2021-04-13T00:00:00.000Z,51,54.04,49.7201,54,33395307,51,54.04,49.7201,54,33395307,0,1
2021-04-14T00:00:00.000Z,42.97,50.9804,42.26,50.96,43053774,42.97,50.9804,42.26,50.96,43053774,0,1
2021-04-15T00:00:00.000Z,42.14,44.98,38.55,43.87,35506908,42.14,44.98,38.55,43.87,35506908,0,1
2021-04-16T00:00:00.000Z,38.93,41.19,37.68,39.6,23728215,38.93,41.19,37.68,39.6,23728215,0,1
2021-04-19T00:00:00.000Z,35.55,37.0899,33.24,35.02,28403463,35.55,37.0899,33.24,35.02,28403463,0,1
2021-04-20T00:00:00.000Z,33.57,35.77,30.74,34.8,26874728,33.57,35.77,30.74,34.8,26874728,0,1
2021-04-21T00:00:00.000Z,34.93,35.6753,31.05,31.39,22768419,34.93,35.6753,31.05,31.39,22768419,0,1
2021-04-22T00:00:00.000Z,31.06,35.73,30.92,34.55,22212712,31.06,35.73,30.92,34.55,22212712,0,1
2021-04-23T00:00:00.000Z,32.3,32.71,28.36,29.09,21943958,32.3,32.71,28.36,29.09,21943958,0,1
2021-04-26T00:00:00.000Z,34.14,36.32,33.26,34.92,20890211,34.14,36.32,33.26,34.92,20890211,0,1
2021-04-27T00:00:00.000Z,34.12,35.4,33.78,35.1,12994261,34.12,35.4,33.78,35.1,12994261,0,1
2021-04-28T00:00:00.000Z,37.64,37.92,33.58,34.18,20558230,37.64,37.92,33.58,34.18,20558230,0,1
2021-04-29T00:00:00.000Z,34.26,36.64,33.8,36.1,15562058,34.26,36.64,33.8,36.1,15562058,0,1
2021-04-30T00:00:00.000Z,36.78,38.55,34.6701,34.98,22154519,36.78,38.55,34.6701,34.98,22154519,0,1
2021-05-03T00:00:00.000Z,36.22,39.68,35.21,38.2,17671238,36.22,39.68,35.21,38.2,17671238,0,1
2021-05-04T00:00:00.000Z,33.95,35.24,32.22,34.88,14261883,33.95,35.24,32.22,34.88,14261883,0,1
2021-05-05T00:00:00.000Z,33.55,36.23,32.951,34.5,15077594,33.55,36.23,32.951,34.5,15077594,0,1
2021-05-06T00:00:00.000Z,31.4,34.11,30,33.59,13903816,31.4,34.11,30,33.59,13903816,0,1
2021-05-07T00:00:00.000Z,31.33,32.79,30.81,31.91,11735127,31.33,32.79,30.81,31.91,11735127,0,1
2021-05-10T00:00:00.000Z,27.82,31.15,27.62,30.99,17201073,27.82,31.15,27.62,30.99,17201073,0,1
2021-05-11T00:00:00.000Z,25.95,26.41,23.23,23.6,23322048,25.95,26.41,23.23,23.6,23322048,0,1
2021-05-12T00:00:00.000Z,22.85,26.31,22.4301,24.85,20186851,22.85,26.31,22.4301,24.85,20186851,0,1
2021-05-13T00:00:00.000Z,19.66,22.6,18.3225,21.37,33368445,19.66,22.6,18.3225,21.37,33368445,0,1
2021-05-14T00:00:00.000Z,23.08,23.99,20.99,21.23,24535790,23.08,23.99,20.99,21.23,24535790,0,1
2021-05-17T00:00:00.000Z,22.36,22.51,20.31,20.56,19471007,22.36,22.51,20.31,20.56,19471007,0,1
2021-05-18T00:00:00.000Z,22.99,23.87,21.81,22.06,16461671,22.99,23.87,21.81,22.06,16461671,0,1
2021-05-19T00:00:00.000Z,21.71,21.7799,19.31,19.45,33073078,21.71,21.7799,19.31,19.45,33073078,0,1
2021-05-20T00:00:00.000Z,21.89,24.27,20.93,23.465,22823409,21.89,24.27,20.93,23.465,22823409,0,1
2021-05-21T00:00:00.000Z,20.89,22.8,20.41,21.94,20760503,20.89,22.8,20.41,21.94,20760503,0,1
2021-05-24T00:00:00.000Z,23.15,23.29,21.09,21.264,22112037,23.15,23.29,21.09,21.264,22112037,0,1
2021-05-25T00:00:00.000Z,22.62,23.287,21.93,22.4,13849398,22.62,23.287,21.93,22.4,13849398,0,1
2021-05-26T00:00:00.000Z,25.26,25.93,23.33,23.67,23333379,25.26,25.93,23.33,23.67,23333379,0,1
2021-05-27T00:00:00.000Z,25.84,27.11,24.78,26.51,20543557,25.84,27.11,24.78,26.51,20543557,0,1
2021-05-28T00:00:00.000Z,24.77,25.7112,24.16,24.84,12356076,24.77,25.7112,24.16,24.84,12356076,0,1
2021-06-01T00:00:00.000Z,25.2,25.65,24.45,24.544,11830955,25.2,25.65,24.45,24.544,11830955,0,1
2021-06-02T00:00:00.000Z,25.24,26.3019,24.93,25.88,12685523,25.24,26.3019,24.93,25.88,12685523,0,1
2021-06-03T00:00:00.000Z,23.79,25.72,23.73,25.64,9132907,23.79,25.72,23.73,25.64,9132907,0,1
2021-06-04T00:00:00.000Z,24.35,24.75,23.0874,23.2321,8142363,24.35,24.75,23.0874,23.2321,8142363,0,1
2021-06-07T00:00:00.000Z,24.39,24.615,23.58,24.14,7793052,24.39,24.615,23.58,24.14,7793052,0,1
2021-06-08T00:00:00.000Z,23.64,23.89,21.54,23.17,13667227,23.64,23.89,21.54,23.17,13667227,0,1
2021-06-09T00:00:00.000Z,26.14,27.24,23.4101,23.96,17945220,26.14,27.24,23.4101,23.96,17945220,0,1
2021-06-10T00:00:00.000Z,26.51,27.45,25.68,26.55,12889445,26.51,27.45,25.68,26.55,12889445,0,1
2021-06-11T00:00:00.000Z,26.55,27.05,25.83,26.5993,7224799,26.55,27.05,25.83,26.5993,7224799,0,1
2021-06-14T00:00:00.000Z,29.94,32.06,28.44,29,20040197,29.94,32.06,28.44,29,20040197,0,1
2021-06-15T00:00:00.000Z,30.67,31.63,28.95,30.84,14980378,30.67,31.63,28.95,30.84,14980378,0,1
2021-06-16T00:00:00.000Z,29.97,30.44,28.94,29.68,10141084,29.97,30.44,28.94,29.68,10141084,0,1
2021-06-17T00:00:00.000Z,30.06,32.04,29.84,29.84,11472550,30.06,32.04,29.84,29.84,11472550,0,1
2021-06-18T00:00:00.000Z,28.92,30,28.28,29.72,9796998,28.92,30,28.28,29.72,9796998,0,1
2021-06-21T00:00:00.000Z,27.83,28.5771,27.0148,27.202,10225799,27.83,28.5771,27.0148,27.202,10225799,0,1
2021-06-22T00:00:00.000Z,27.34,27.82,24.5,25.53,18428415,27.34,27.82,24.5,25.53,18428415,0,1
2021-06-23T00:00:00.000Z,27.61,29.1,27.42,28.355,9348304,27.61,29.1,27.42,28.355,9348304,0,1
2021-06-24T00:00:00.000Z,29.48,29.8792,27.75,28.116,10040892,29.48,29.8792,27.75,28.116,10040892,0,1
2021-06-25T00:00:00.000Z,28.19,28.93,27.664,28.5537,22895539,28.19,28.93,27.664,28.5537,22895539,0,1
2021-06-28T00:00:00.000Z,30.11,30.77,28.79,29.24,10762589,30.11,30.77,28.79,29.24,10762589,0,1
2021-06-29T00:00:00.000Z,31.89,33.72,31.3,31.9,14213770,31.89,33.72,31.3,31.9,14213770,0,1
2021-06-30T00:00:00.000Z,31.37,32.2,30.035,31.12,9633673,31.37,32.2,30.035,31.12,9633673,0,1
2021-07-01T00:00:00.000Z,30.69,31.55,30.2,31.37,5881742,30.69,31.55,30.2,31.37,5881742,0,1
2021-07-02T00:00:00.000Z,30.29,31.3,30.16,30.9,4799976,30.29,31.3,30.16,30.9,4799976,0,1
2021-07-06T00:00:00.000Z,29.72,30.95,29.03,30.83,5946383,29.72,30.95,29.03,30.83,5946383,0,1
2021-07-07T00:00:00.000Z,28.59,30.25,28.45,30.05,5634109,28.59,30.25,28.45,30.05,5634109,0,1
2021-07-08T00:00:00.000Z,27.79,28.12,26.6,27.0349,5225883,27.79,28.12,26.6,27.0349,5225883,0,1
2021-07-09T00:00:00.000Z,27.69,28.6797,27.5208,28.2638,4204478,27.69,28.6797,27.5208,28.2638,4204478,0,1
2021-07-12T00:00:00.000Z,27.37,28.02,26.2,27.8053,4555334,27.37,28.02,26.2,27.8053,4555334,0,1
2021-07-13T00:00:00.000Z,25.96,27.08,25.86,26.83,4209023,25.96,27.08,25.86,26.83,4209023,0,1
2021-07-14T00:00:00.000Z,24.64,26.62,24.57,26.23,4783978,24.64,26.62,24.57,26.23,4783978,0,1
2021-07-15T00:00:00.000Z,24.48,25.1642,23.67,24.03,4664959,24.48,25.1642,23.67,24.03,4664959,0,1
2021-07-16T00:00:00.000Z,23.33,24.7999,23.295,24.59,4749051,23.33,24.7999,23.295,24.59,4749051,0,1
2021-07-19T00:00:00.000Z,22.35,23.26,21.67,22.02,5960330,22.35,23.26,21.67,22.02,5960330,0,1
2021-07-20T00:00:00.000Z,22.63,22.9,20.61,21.945,6292424,22.63,22.9,20.61,21.945,6292424,0,1
2021-07-21T00:00:00.000Z,25.06,25.7,23.9604,24.19,10684869,25.06,25.7,23.9604,24.19,10684869,0,1
2021-07-22T00:00:00.000Z,25.26,25.64,24.08,25.49,6719750,25.26,25.64,24.08,25.49,6719750,0,1
2021-07-23T00:00:00.000Z,24.64,25.35,23.8,25.05,5328079,24.64,25.35,23.8,25.05,5328079,0,1
2021-07-26T00:00:00.000Z,29.58,29.97,27.2,28.2165,18732811,29.58,29.97,27.2,28.2165,18732811,0,1
2021-07-27T00:00:00.000Z,27.02,29.17,26.16,28.2,8900739,27.02,29.17,26.16,28.2,8900739,0,1
2021-07-28T00:00:00.000Z,28.16,28.752,27.54,28.42,6461752,28.16,28.752,27.54,28.42,6461752,0,1
2021-07-29T00:00:00.000Z,27.48,29.265,27.47,28.12,6130154,27.48,29.265,27.47,28.12,6130154,0,1
2021-07-30T00:00:00.000Z,27.63,28.2,27.01,27.21,4791893,27.63,28.2,27.01,27.21,4791893,0,1
2021-08-02T00:00:00.000Z,28.23,29.14,26.88,27.63,9763683,28.23,29.14,26.88,27.63,9763683,0,1
2021-08-03T00:00:00.000Z,27.13,28.06,26.2,28,7987498,27.13,28.06,26.2,28,7987498,0,1
2021-08-04T00:00:00.000Z,28.72,29.57,27.405,27.61,9121667,28.72,29.57,27.405,27.61,9121667,0,1
2021-08-05T00:00:00.000Z,31.47,31.5,27.62,27.99,11624247,31.47,31.5,27.62,27.99,11624247,0,1
2021-08-06T00:00:00.000Z,34.25,34.74,30.9012,31.98,17648922,34.25,34.74,30.9012,31.98,17648922,0,1
2021-08-09T00:00:00.000Z,35.98,37.77,35.38,36.22,18631502,35.98,37.77,35.38,36.22,18631502,0,1
2021-08-10T00:00:00.000Z,35.7,36.71,34.3501,35.98,8647741,35.7,36.71,34.3501,35.98,8647741,0,1
2021-08-11T00:00:00.000Z,35.18,37.1,34.51,36.31,8581582,35.18,37.1,34.51,36.31,8581582,0,1
2021-08-12T00:00:00.000Z,33.84,34.16,32.4307,33.72,6185392,33.84,34.16,32.4307,33.72,6185392,0,1
2021-08-13T00:00:00.000Z,32.88,36.25,32.7348,35.0665,9672176,32.88,36.25,32.7348,35.0665,9672176,0,1
2021-08-16T00:00:00.000Z,33.04,33.77,31.83,32.99,6271298,33.04,33.77,31.83,32.99,6271298,0,1
2021-08-17T00:00:00.000Z,30.65,33.54,30.03,32.93,7216466,30.65,33.54,30.03,32.93,7216466,0,1
2021-08-18T00:00:00.000Z,30.78,32.45,30.25,30.5704,6087353,30.78,32.45,30.25,30.5704,6087353,0,1
2021-08-19T00:00:00.000Z,31.81,32.4298,30.1,30.3,8219217,31.81,32.4298,30.1,30.3,8219217,0,1
2021-08-20T00:00:00.000Z,35.26,36.18,32.37,32.57,15533243,35.26,36.18,32.37,32.57,15533243,0,1
2021-08-23T00:00:00.000Z,36.76,38.79,35.6,37.57,19439807,36.76,38.79,35.6,37.57,19439807,0,1
2021-08-24T00:00:00.000Z,37.98,38.05,35.15,36.47,10997127,37.98,38.05,35.15,36.47,10997127,0,1
2021-08-25T00:00:00.000Z,38.33,38.99,36.77,37.41,9732360,38.33,38.99,36.77,37.41,9732360,0,1
2021-08-26T00:00:00.000Z,36.22,38.48,36.02,37.242,7795484,36.22,38.48,36.02,37.242,7795484,0,1
2021-08-27T00:00:00.000Z,40.2,40.66,36.25,36.6,13083255,40.2,40.66,36.25,36.6,13083255,0,1
2021-08-30T00:00:00.000Z,40.54,40.79,37.6493,39.3135,9673356,40.54,40.79,37.6493,39.3135,9673356,0,1
2021-08-31T00:00:00.000Z,40.59,41.5778,39.27,39.86,8161911,40.59,41.5778,39.27,39.86,8161911,0,1
2021-09-01T00:00:00.000Z,41.18,42.8569,40.48,41.05,9554275,41.18,42.8569,40.48,41.05,9554275,0,1
2021-09-02T00:00:00.000Z,42.2,44.515,41.721,43.19,10942958,42.2,44.515,41.721,43.19,10942958,0,1
2021-09-03T00:00:00.000Z,43.41,44.97,43.22,43.7123,12728286,43.41,44.97,43.22,43.7123,12728286,0,1
2021-09-07T00:00:00.000Z,39.39,43.66,38.66,42.8,15592753,39.39,43.66,38.66,42.8,15592753,0,1
2021-09-08T00:00:00.000Z,37.29,39.87,37.1,39.125,7771906,37.29,39.87,37.1,39.125,7771906,0,1
2021-09-09T00:00:00.000Z,38.89,40.3,37.86,38.25,9530899,38.89,40.3,37.86,38.25,9530899,0,1
2021-09-10T00:00:00.000Z,35.74,39.18,35.57,38.8996,8576182,35.74,39.18,35.57,38.8996,8576182,0,1
2021-09-13T00:00:00.000Z,35.59,36.67,34.2625,35.04,8485060,35.59,36.67,34.2625,35.04,8485060,0,1
2021-09-14T00:00:00.000Z,34.68,37.27,34.41,36.6963,7443594,34.68,37.27,34.41,36.6963,7443594,0,1
2021-09-15T00:00:00.000Z,37.05,37.2,35.18,36.09,9514030,37.05,37.2,35.18,36.09,9514030,0,1
2021-09-16T00:00:00.000Z,36.34,37.32,35.26,36.9028,6203839,36.34,37.32,35.26,36.9028,6203839,0,1
2021-09-17T00:00:00.000Z,35.84,36.5859,35.47,36.45,6082265,35.84,36.5859,35.47,36.45,6082265,0,1
2021-09-20T00:00:00.000Z,33.89,34.5,32.3,32.49,8322062,33.89,34.5,32.3,32.49,8322062,0,1
2021-09-21T00:00:00.000Z,33.24,34.21,32.45,34.21,6551428,33.24,34.21,32.45,34.21,6551428,0,1
2021-09-22T00:00:00.000Z,35.7,36.42,33.11,33.34,8110822,35.7,36.42,33.11,33.34,8110822,0,1
2021-09-23T00:00:00.000Z,37.7,37.72,35.54,35.89,7151314,37.7,37.72,35.54,35.89,7151314,0,1
2021-09-24T00:00:00.000Z,36.18,36.4059,34.64,35,8227607,36.18,36.4059,34.64,35,8227607,0,1
2021-09-27T00:00:00.000Z,35.17,37.03,35.09,36.28,5463405,35.17,37.03,35.09,36.28,5463405,0,1
2021-09-28T00:00:00.000Z,32.75,35.25,32.65,34.6,5648323,32.75,35.25,32.65,34.6,5648323,0,1
2021-09-29T00:00:00.000Z,30.61,33.34,30.5535,33.12,7559722,30.61,33.34,30.5535,33.12,7559722,0,1
2021-09-30T00:00:00.000Z,31.58,32.44,31.0515,32.0324,6362944,31.58,32.44,31.0515,32.0324,6362944,0,1
2021-10-01T00:00:00.000Z,33.17,34.27,32.34,34.0343,8287819,33.17,34.27,32.34,34.0343,8287819,0,1
2021-10-04T00:00:00.000Z,33.63,33.8463,31.89,32.81,7866975,33.63,33.8463,31.89,32.81,7866975,0,1
2021-10-05T00:00:00.000Z,37.19,37.29,33.88,34.195,11565427,37.19,37.29,33.88,34.195,11565427,0,1
2021-10-06T00:00:00.000Z,38.96,39.8,37.443,38.49,15438698,38.96,39.8,37.443,38.49,15438698,0,1
2021-10-07T00:00:00.000Z,38.42,38.59,37.11,38.151,8015072,38.42,38.59,37.11,38.151,8015072,0,1
2021-10-08T00:00:00.000Z,39.49,39.98,37.98,38.74,7564151,39.49,39.98,37.98,38.74,7564151,0,1
2021-10-11T00:00:00.000Z,42.96,44.1196,40.43,40.56,14174471,42.96,44.1196,40.43,40.56,14174471,0,1
2021-10-12T00:00:00.000Z,40.86,43.04,39.63,42.88,10236192,40.86,43.04,39.63,42.88,10236192,0,1
2021-10-13T00:00:00.000Z,43.79,43.88,39.5501,40.66,9918792,43.79,43.88,39.5501,40.66,9918792,0,1
2021-10-14T00:00:00.000Z,43.59,44.88,42.3033,44.2955,10298090,43.59,44.88,42.3033,44.2955,10298090,0,1
2021-10-15T00:00:00.000Z,48.89,48.95,45.16,45.5,22547366,48.89,48.95,45.16,45.5,22547366,0,1
2021-10-18T00:00:00.000Z,51.45,53.42,48.27,48.39,22345350,51.45,53.42,48.27,48.39,22345350,0,1
2021-10-19T00:00:00.000Z,53.91,54.005,48.74,51.6,23597581,53.91,54.005,48.74,51.6,23597581,0,1
2021-10-20T00:00:00.000Z,53.07,56.48,52.5,54.11,22137655,53.07,56.48,52.5,54.11,22137655,0,1
2021-10-21T00:00:00.000Z,50.91,53.99,49.3962,52.67,15392114,50.91,53.99,49.3962,52.67,15392114,0,1
2021-10-22T00:00:00.000Z,49.46,51.13,47.37,50.56,9819511,49.46,51.13,47.37,50.56,9819511,0,1
2021-10-25T00:00:00.000Z,54.69,55.29,51.01,51.1,14915816,54.69,55.29,51.01,51.1,14915816,0,1
2021-10-26T00:00:00.000Z,52.86,54.96,52.27,53.88,10082164,52.86,54.96,52.27,53.88,10082164,0,1
2021-10-27T00:00:00.000Z,50.04,51.3,48.9,50.82,8853311,50.04,51.3,48.9,50.82,8853311,0,1
2021-10-28T00:00:00.000Z,50.39,53.6799,49.85,52.19,11053583,50.39,53.6799,49.85,52.19,11053583,0,1
2021-10-29T00:00:00.000Z,52.24,52.75,49.802,50.8298,9944611,52.24,52.75,49.802,50.8298,9944611,0,1
2021-11-01T00:00:00.000Z,55.51,57.79,52.29,52.34,15193910,55.51,57.79,52.29,52.34,15193910,0,1
2021-11-02T00:00:00.000Z,63.34,63.3423,58.2,58.5,18486923,63.34,63.3423,58.2,58.5,18486923,0,1
2021-11-03T00:00:00.000Z,64.66,64.94,58.8,61.6,14060157,64.66,64.94,58.8,61.6,14060157,0,1
2021-11-04T00:00:00.000Z,64.29,65.69,61.6713,63.875,10292053,64.29,65.69,61.6713,63.875,10292053,0,1
2021-11-05T00:00:00.000Z,63.82,65.77,61.97,65.02,7396919,63.82,65.77,61.97,65.02,7396919,0,1
2021-11-08T00:00:00.000Z,75.3,77.3274,70.01,70.01,16719504,75.3,77.3274,70.01,70.01,16719504,0,1
2021-11-09T00:00:00.000Z,76.09,83.45,72.01,81.51,16391803,76.09,83.45,72.01,81.51,16391803,0,1
2021-11-10T00:00:00.000Z,64.84,79.19,64.1201,79.19,19254259,64.84,79.19,64.1201,79.19,19254259,0,1
2021-11-11T00:00:00.000Z,70.69,72.9,66.1,66.82,10760648,70.69,72.9,66.1,66.82,10760648,0,1
2021-11-12T00:00:00.000Z,75.92,76.83,67.5,69.995,13064824,75.92,76.83,67.5,69.995,13064824,0,1
2021-11-15T00:00:00.000Z,55.4,73.5,54.65,72.59,34932949,55.4,73.5,54.65,72.59,34932949,0,1
2021-11-16T00:00:00.000Z,55.37,57.68,50.77,51.33,27102856,55.37,57.68,50.77,51.33,27102856,0,1
2021-11-17T00:00:00.000Z,50.95,56.6214,48.76,55.69,18385264,50.95,56.6214,48.76,55.69,18385264,0,1
2021-11-18T00:00:00.000Z,51.46,52.0299,47.41,50.9,13860519,51.46,52.0299,47.41,50.9,13860519,0,1
2021-11-19T00:00:00.000Z,54.68,56.8,51.7933,51.84,14141864,54.68,56.8,51.7933,51.84,14141864,0,1
2021-11-22T00:00:00.000Z,49.57,56,48.391,55.14,13165736,49.57,56,48.391,55.14,13165736,0,1
2021-11-23T00:00:00.000Z,52.12,53.77,49.6,50.78,11340031,52.12,53.77,49.6,50.78,11340031,0,1
2021-11-24T00:00:00.000Z,52.39,52.6462,48.9,49.99,8088597,52.39,52.6462,48.9,49.99,8088597,0,1
2021-11-26T00:00:00.000Z,49.2,51.2,48.05,49.165,6711150,49.2,51.2,48.05,49.165,6711150,0,1
2021-11-29T00:00:00.000Z,51.39,52.2994,48.12,52.145,11242834,51.39,52.2994,48.12,52.145,11242834,0,1
2021-11-30T00:00:00.000Z,51.07,54.93,49.09,52.095,14540677,51.07,54.93,49.09,52.095,14540677,0,1
2021-12-01T00:00:00.000Z,50.79,57.7,49.81,52.61,18677077,50.79,57.7,49.81,52.61,18677077,0,1
2021-12-02T00:00:00.000Z,49.07,52.94,47.05,50.5,13241206,49.07,52.94,47.05,50.5,13241206,0,1
2021-12-03T00:00:00.000Z,41.64,49.65,40.2101,48.89,16794930,41.64,49.65,40.2101,48.89,16794930,0,1
2021-12-06T00:00:00.000Z,41.81,44.08,35.9723,37.96,16472386,41.81,44.08,35.9723,37.96,16472386,0,1
2021-12-07T00:00:00.000Z,45.7,47.11,43.7655,44.29,11198812,45.7,47.11,43.7655,44.29,11198812,0,1
